HUC8,Year,Month,PPT,TMAX,USDM
10170203,2022,12,-0.411993979,-1.799021829,1.188399096
7060001,2012,1,-0.832668252,-1.361401991,0
7060001,2012,2,-0.870853308,-1.166330939,0
7060001,2012,3,-0.414591415,-0.012129533,0
7060001,2012,4,0.488384618,-0.002894796,0
7060001,2012,5,0.429651527,0.745015269,0
7060001,2012,6,-0.56169503,1.076906839,0
7060001,2012,7,-0.127871908,1.452554955,1.686934803
7060001,2012,8,-0.200753974,1.078122675,1.988596316
7060001,2012,9,-0.181455492,0.70640229,1.975343274
7060001,2012,10,0.325830402,-0.054870783,1.245215772
7060001,2012,11,-0.720527556,-0.616579322,1
7060001,2012,12,-0.493789628,-1.230486633,1
7060001,2013,1,-0.827574203,-1.482187711,1
7060001,2013,2,-0.631287604,-1.561883971,1
7060001,2013,3,-0.411624555,-1.238088988,1
7060001,2013,4,1.431185905,-0.507651305,1
7060001,2013,5,2.433447121,0.431143635,0
7060001,2013,6,3.667667002,0.801199342,0
7060001,2013,7,-0.384251132,1.09063169,0
7060001,2013,8,-0.353349481,1.050306428,0.478400603
7060001,2013,9,-0.516467392,0.816362232,1.292622515
7060001,2013,10,-0.214246589,-0.000657443,0.865665935
7060001,2013,11,-0.28508101,-0.890379911,0.275432641
7060001,2013,12,-0.879953783,-1.751401769,0.414867306
7060001,2014,1,-0.868621738,-1.964794507,0.414867306
7060001,2014,2,-0.847534892,-1.995955781,0.149402529
7060001,2014,3,-0.599741047,-1.220163509,0
7060001,2014,4,1.770652824,-0.250121201,0
7060001,2014,5,-0.279246059,0.433962517,0
7060001,2014,6,2.843791329,0.985602784,0
7060001,2014,7,-0.378584444,0.896862844,0
7060001,2014,8,0.453361118,1.035754944,0
7060001,2014,9,-0.161719209,0.63915735,0
7060001,2014,10,0.209883486,-0.0666414,0
7060001,2014,11,-0.950402209,-1.169989663,0
7060001,2014,12,-0.950699648,-1.340279808,0
7060001,2015,1,-1.126616315,-1.65529323,0
7060001,2015,2,-0.993641868,-1.950847555,0
7060001,2015,3,-0.802514095,-0.781644521,0
7060001,2015,4,0.318446578,0.052287522,0
7060001,2015,5,0.715266463,0.478128643,0
7060001,2015,6,1.081715895,0.874606855,0
7060001,2015,7,-0.330516162,1.02393715,0
7060001,2015,8,-0.14899394,0.93436408,0.096253389
7060001,2015,9,-0.140737403,0.913601816,0.039074355
7060001,2015,10,-0.38151222,0.140647801,0.680193996
7060001,2015,11,0.171417066,-0.475052052,0.239550094
7060001,2015,12,1.482258436,-1.003532851,0
7060001,2016,1,-1.003697082,-1.693090137,0
7060001,2016,2,-0.931790382,-1.335568533,0
7060001,2016,3,0.423334996,-0.55019647,0
7060001,2016,4,-0.9159499,-0.080817878,0
7060001,2016,5,0.410768826,0.495578772,0
7060001,2016,6,1.597163169,1.011448153,0
7060001,2016,7,1.830558281,1.074454539,0
7060001,2016,8,2.314454733,1.047142322,0
7060001,2016,9,3.920729015,0.734186346,0
7060001,2016,10,-0.193065367,0.189502722,0
7060001,2016,11,-0.733033448,-0.283057292,0
7060001,2016,12,-0.331791041,-1.583668797,0
7060001,2017,1,-0.169562532,-1.568066822,0
7060001,2017,2,-0.772245814,-0.92692706,0
7060001,2017,3,-0.14240325,-0.876514643,0
7060001,2017,4,0.80835058,0.019527213,0
7060001,2017,5,0.8888614,0.318943804,0
7060001,2017,6,0.890124906,0.99540258,0
7060001,2017,7,1.242306714,1.10044985,0
7060001,2017,8,-0.656572014,0.864211874,0.005341328
7060001,2017,9,-0.617315896,0.881948907,0.806731664
7060001,2017,10,1.281357212,0.104502406,0
7060001,2017,11,-1.160801618,-0.810539607,0
7060001,2017,12,-1.136250917,-1.473035623,0
7060001,2018,1,-0.794424359,-1.649197144,0
7060001,2018,2,-0.711771289,-1.529960805,0
7060001,2018,3,-0.916798924,-0.805848473,0
7060001,2018,4,0.301427143,-0.630653366,0
7060001,2018,5,2.781920833,0.806580528,0
7060001,2018,6,1.348660348,0.982308917,0
7060001,2018,7,0.417244578,1.111228126,0
7060001,2018,8,2.41804233,1.04077275,0
7060001,2018,9,3.156463766,0.718377635,0
7060001,2018,10,0.890746391,-0.180789064,0
7060001,2018,11,-0.214889876,-1.172724318,0
7060001,2018,12,-0.565886552,-1.279484389,0
7060001,2019,1,-0.483477702,-1.777069319,0
7060001,2019,2,-0.160328819,-1.73507897,0
7060001,2019,3,-0.795107162,-1.075697081,0
7060001,2019,4,0.177881276,-0.15638121,0
7060001,2019,5,1.785683776,0.21454282,0
7060001,2019,6,1.236296027,0.854295368,0
7060001,2019,7,1.639034708,1.187679096,0
7060001,2019,8,-0.270875719,0.930652611,0
7060001,2019,9,2.634837901,0.715351566,0
7060001,2019,10,1.114242071,-0.217337947,0
7060001,2019,11,-0.247395923,-1.139485238,0
7060001,2019,12,-0.57573519,-1.191201059,0
7060001,2020,1,-0.829974416,-1.47092675,0
7060001,2020,2,-0.919912681,-1.417587191,0
7060001,2020,3,0.072544478,-0.730941667,0
7060001,2020,4,-0.431931451,-0.254397162,0
7060001,2020,5,0.419558634,0.350625319,0
7060001,2020,6,2.387580422,1.01975994,0
7060001,2020,7,0.490262611,1.219349981,0
7060001,2020,8,-0.87937711,1.108882131,0.283554425
7060001,2020,9,1.322734306,0.480247322,0.003923691
7060001,2020,10,-0.16963968,-0.296335661,0
7060001,2020,11,-0.378216245,-0.427071854,0
7060001,2020,12,-1.103164276,-1.252083988,0
7060001,2021,1,-0.909933871,-1.526985422,0
7060001,2021,2,-0.948279124,-1.934922088,0
7060001,2021,3,-0.496555509,-0.477948978,0
7060001,2021,4,-1.049220642,-0.104988747,0.41494614
7060001,2021,5,0.185925317,0.416905672,0.82598577
7060001,2021,6,1.302376513,1.194532708,1.227299023
7060001,2021,7,0.791220367,1.095401324,0.520186404
7060001,2021,8,2.176589078,1.085202749,0.373761376
7060001,2021,9,-0.46071598,0.792430162,0.001510968
7060001,2021,10,-0.330464936,0.24893255,0
7060001,2021,11,-0.727550198,-0.692282786,0
7060001,2021,12,-0.694661342,-1.135926422,0
7060001,2022,1,-1.038605986,-1.887448555,0
7060001,2022,2,-1.24504432,-1.570959617,0.21186166
7060001,2022,3,0.237077255,-0.845992595,0.023052563
7060001,2022,4,-0.135679059,-0.469488956,0
7060001,2022,5,0.563313622,0.522364181,0
7060001,2022,6,0.786489137,0.960760323,0
7060001,2022,7,2.077609192,1.110400138,0
7060001,2022,8,1.499084613,0.974599666,0
7060001,2022,9,-0.804088934,0.699493507,0
7060001,2022,10,-0.768722702,0.077021809,0.397117495
7060001,2022,11,-0.1443612,-0.648860022,0
7060001,2022,12,-0.298281626,-1.640556549,0
7080106,2012,1,-1.110300481,-1.094588841,0
7080106,2012,2,-0.627337966,-0.971930989,0
7080106,2012,3,-0.285642097,0.177459765,0
7080106,2012,4,0.493148398,0.257526711,0
7080106,2012,5,-0.380153956,0.930339313,0
7080106,2012,6,-0.165486216,1.174043373,0.75
7080106,2012,7,-0.871200365,1.656056194,2.017533889
7080106,2012,8,0.481415597,1.23799601,2.544525834
7080106,2012,9,-0.812624829,0.887548602,2.604263142
7080106,2012,10,0.32147303,0.136729757,2.746563386
7080106,2012,11,-0.614714267,-0.385248878,1.907917263
7080106,2012,12,-0.460061818,-0.999446737,1.673907552
7080106,2013,1,-0.741137852,-1.235758152,1.439897842
7080106,2013,2,-0.560006019,-1.263883421,1.439897842
7080106,2013,3,-0.145343425,-1.062818735,0.745221857
7080106,2013,4,1.995441112,-0.144936896,0.243580029
7080106,2013,5,3.381853592,0.556846311,0
7080106,2013,6,0.502976266,0.959374048,0
7080106,2013,7,-0.694122652,1.162053253,0
